reactant_1,reactant_2,reactant_3,product_R,product_S,solvent,catalyst_1,catalyst_2,product_undesired_R,product_undesired_S,ee_R,ee_S,ee_undesired_R,ee_undesired_S,yield_undesired_R,yield_undesired_S,reaction
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,44.16999816894531,-44.16999816894531,0.0,0.0,1.5137850046157837,0.5862150192260742,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.[O-]S(=O)(=O)C(F)(F)F,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,53.83000183105469,-53.83000183105469,0.0,0.0,0.19228750467300415,0.05771249905228615,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.[O-]S(=O)(=O)C(F)(F)F.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-56.31999969482422,56.31999969482422,0.0,0.0,0.22495199739933014,0.8050479888916016,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)[C@H]1CCCN1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-7.769999980926514,7.769999980926514,0.0,0.0,0.36430850625038147,0.42569148540496826,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)[C@H]1CCCN1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,14.779999732971191,-14.779999732971191,0.0,0.0,0.103302001953125,0.07669799774885178,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-18.079999923706055,18.079999923706055,0.0,0.0,0.1802240014076233,0.2597759962081909,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)[C@H]1CCCCN1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-11.819999694824219,11.819999694824219,0.0,0.0,0.09699799865484238,0.12300200015306473,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)[C@H]1CCCCN1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,NC(=O)C1CCCN1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-31.969999313354492,31.969999313354492,0.0,0.0,0.18368099629878998,0.35631901025772095,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>NC(=O)C1CCCN1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)[C@@H]1Cc2ccccc2N1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-58.790000915527344,58.790000915527344,0.0,0.0,0.11126700043678284,0.4287329912185669,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)[C@@H]1Cc2ccccc2N1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)C1CSCN1,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-5.690000057220459,5.690000057220459,0.0,0.0,0.06130149960517883,0.06869850307703018,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)C1CSCN1.C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)O)Br)Br)Br)C(=O)O.[Na].[Na].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,C1COCCN1,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-0.949999988079071,0.949999988079071,0.0,0.0,0.09905000030994415,0.10095000267028809,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>C1COCCN1.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,52.529998779296875,-52.529998779296875,0.0,0.0,1.3727699518203735,0.42723000049591064,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.[O-]S(=O)(=O)C(F)(F)F,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,52.720001220703125,-52.720001220703125,0.0,0.0,0.25962400436401367,0.08037599921226501,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.[O-]S(=O)(=O)C(F)(F)F.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-48.27000045776367,48.27000045776367,0.0,0.0,0.263823002576828,0.7561770081520081,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)[C@H]1CCCN1,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-8.5600004196167,8.5600004196167,0.0,0.0,0.3840479850769043,0.455951988697052,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)[C@H]1CCCN1.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,21.940000534057617,-21.940000534057617,0.0,0.0,0.16461899876594543,0.10538099706172943,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-17.8799991607666,17.8799991607666,0.0,0.0,0.4721899926662445,0.67781001329422,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,O=C(O)[C@H]1CCCCN1,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-6.900000095367432,6.900000095367432,0.0,0.0,0.17689000070095062,0.2031099945306778,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>O=C(O)[C@H]1CCCCN1.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C#CCCCCC=O,C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1,CN(C)C=O,NC(=O)C1CCCN1,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],Cc1ccc(C(=O)C[C@@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,Cc1ccc(C(=O)C[C@H](C=O)CCCC2=CN(c3ccc(C(=O)OC[C@H](Cc4ccccc4)NC(=O)OCC4c5ccccc5-c5ccccc54)cc3)[N+]=[N-]2)cc1,-27.350000381469727,27.350000381469727,0.0,0.0,0.2179500013589859,0.3820500075817108,C#CCCCCC=O.Cc1ccc(C(=O)CBr)cc1>NC(=O)C1CCCN1.CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-].CN(C)C=O.Cc1cccc(C)n1>C#CCCC[C@@H](C=O)CC(=O)c1ccc(C)cc1.C#CCCC[C@H](C=O)CC(=O)c1ccc(C)cc1
